3138.987	58.83057	126.6198	220.7204	1	19.2692	3.1245	74.1093	0
3139.112	58.60554	126.6345	220.7483	1	21.7388	2.7997	72.4184	0
3139.237	58.34849	127.083	220.7494	1	22.856	3.6466	70.7213	0
3139.362	58.09766	127.882	220.7198	1	22.3454	5.4546	69.4262	0
3139.487	57.92763	128.8153	220.684	1	21.1066	6.4499	69.4946	0
3139.612	58.02163	129.4759	220.7398	1	20.1306	5.8746	70.7636	0
3139.737	58.59818	129.6578	221.111	1	19.3191	4.1374	72.8613	0
3139.862	59.61801	129.5616	221.928	1	17.7031	1.889	75.909	0
3139.987	61.04463	129.3668	223.2589	1	15.3347	0.3143	78.671	0
3140.112	62.83635	129.2339	225.0875	1	13.2592	0.0165	79.925	0
3140.237	64.96217	129.2793	227.3018	1	12.2946	0	80.3031	0
3140.362	67.53068	129.6596	229.5947	1	11.91	0	80.255	0
3140.487	70.38927	130.412	231.563	1	11.4254	0	80.2949	0
3140.612	73.30981	131.4089	233.0271	1	10.8076	0	80.2027	0
